sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/3/2017,10:04:24.33 PM,4m 58.8s,298.8,39.96152866,-106.21639545,41.3,129.6,70.9,8169,0,47.1,0,45.2,0.5,40.5,8.5,9.6,-28.4,17.3,-11.6,348.4,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-9.5,0.7,-32,328,False,False,False,False,False,True,,True,Normal,,,1684,1684,364,1684,1,False,False,False,False,False,0,False,False,False,False,62,22.693,2762,4455,22.832,False,3.789,3.809,3.789,3.805,3.821,3.792,0.246,False,False,49.837,109.3,74.8,109.3,414,5,5,20,15,1762.1,5.52,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,85.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:24.43 PM,4m 59.0s,299.0,39.96153098,-106.21639327,38.4,129.6,69.6,8166,2.2,47.1,1.8,45.2,2.9,40.5,8.7,9.6,-31.8,19.5,18,18,P-GPS,Other,Takeoff (RC Assisted),17,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-9.5,0.7,-3.4,356.6,False,False,False,False,False,True,,True,Normal,,,1684,1684,364,1684,1,False,False,False,False,False,0,False,False,False,False,62,22.693,2762,4455,22.832,False,3.789,3.809,3.789,3.805,3.821,3.792,0.246,False,False,49.837,109.3,74.8,109.3,414,5,5,20,15,1762.1,5.52,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,85.8,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:24.53 PM,4m 59.3s,299.3,39.96153671,-106.21638203,34.1,129.6,67.9,8162,6.5,47.1,1.8,45.2,8.3,40.5,8.5,9.6,-34.3,28.7,64,64,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-8.6,0.9,41,41,False,False,False,False,False,True,,True,Normal,,,1684,1684,364,1684,1,False,False,False,False,False,0,False,False,False,False,62,22.693,2762,4455,22.832,False,3.789,3.809,3.789,3.805,3.821,3.792,0.246,False,False,49.837,109.3,74.8,109.3,414,5,5,20,15,1762.1,5.52,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,86.8,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:24.64 PM,4m 59.6s,299.6,39.96153778,-106.21636397,30.2,129.6,66.6,8158,9.7,47.1,-1.1,45.2,11.2,40.5,8.5,9.6,-27.2,27.8,115,115,P-GPS,Other,Takeoff (RC Assisted),17,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-7.8,1,90.5,90.5,False,False,False,False,False,True,,True,Normal,,,1684,1684,598,1684,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,85.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:24.74 PM,4m 59.8s,299.8,39.96153559,-106.21635006,27.6,129.6,65.3,8156,12.2,47.1,-3.6,45.2,11.2,40.5,8.7,9.6,-29.1,25.4,143.8,143.8,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-9.2,0.8,123,123,False,False,False,False,False,True,,True,Normal,,,1684,1684,843,1502,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,84.3,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:24.84 PM,5m 0.0s,300.0,39.96153013,-106.21633779,25.6,129.6,64.3,8154,13.3,47.1,-6.5,45.2,10.5,40.5,6.5,9.6,-20.3,20.4,165.3,165.3,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (83),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10,0.2,148.8,148.8,False,False,False,False,False,True,,True,Normal,,,1684,1684,1509,926,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,81.8,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.05 PM,5m 0.1s,300.1,39.96152576,-106.21633175,24.6,129.6,64.3,8153,15.7,47.1,-7.8,45.2,10.1,40.5,5.8,9.6,-18.2,21.9,169.7,169.7,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0.1,157.2,157.2,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,79.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.15 PM,5m 0.3s,300.3,39.96151692,-106.21632195,23.3,129.6,64.0,8151,14.9,47.1,-9.8,45.2,8.5,40.5,4.0,9.6,-17.6,23.4,169.9,169.9,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0,165.1,165.1,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,76.4,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.25 PM,5m 0.4s,300.4,39.96151267,-106.21631764,23.0,129.6,64.3,8151,14.1,47.1,-11.0,45.2,7.6,40.5,2.9,9.6,-18.7,23.1,165.2,165.2,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0,164.4,164.4,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,74.7,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.35 PM,5m 0.5s,300.5,39.96150687,-106.21631401,22.6,129.6,64.6,8151,14.6,47.1,-12.1,45.2,6.9,40.5,2.0,9.6,-18.9,24.4,158.6,158.6,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0,161.4,161.4,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,72.5,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.46 PM,5m 0.6s,300.6,39.96150166,-106.21631018,22.6,129.6,65.0,8151,15.4,47.1,-13.4,45.2,6.5,40.5,0.9,9.6,-19,25.1,149.7,149.7,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0,156.9,156.9,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,70.6,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.56 PM,5m 0.7s,300.7,39.96149454,-106.21630736,22.3,129.6,65.6,8150,16.6,47.1,-14.5,45.2,6.5,40.5,0.2,9.6,-17.9,25.9,138.9,138.9,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.5,0,151.4,151.4,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.949,2762,4455,22.597,False,3.814,3.838,3.822,3.831,3.845,3.829,0.246,False,False,56.727,109.3,74.8,109.3,414,7,4,21,15,1762.1,5.50,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,67.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.76 PM,5m 0.8s,300.8,39.96148836,-106.21630398,22.3,129.6,66.6,8150,16.7,47.1,-16.1,45.2,6.3,40.5,0,9.6,-16.7,26.7,126.1,126.1,P-GPS,Other,Takeoff (RC Assisted),16,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.6,-0.2,142.8,142.8,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,65.6,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.87 PM,5m 0.9s,300.9,39.96148013,-106.21630136,22.3,129.6,67.3,8150,18.8,47.1,-17.2,45.2,6.5,40.5,-0.5,9.6,-16.1,27,112.5,112.5,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-11.1,-0.6,118.3,118.3,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,62.6,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:25.97 PM,5m 1.0s,301.0,39.96147283,-106.2162978,22.3,129.6,68.2,8150,20.2,47.1,-18.6,45.2,6.9,40.5,-1.1,9.6,-16.5,27.4,98.5,98.5,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (137),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-11.1,-0.6,118.3,118.3,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,59.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.07 PM,5m 1.1s,301.1,39.96146379,-106.21629482,22.3,129.6,69.6,8150,21.3,47.1,-19.7,45.2,7.8,40.5,-1.8,9.6,-17.7,25.9,84.5,84.5,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-11.1,-0.6,118.3,118.3,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,56.6,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.17 PM,5m 1.3s,301.3,39.96144589,-106.21628548,22.3,129.6,72.2,8150,23.7,47.1,-20.6,45.2,10.5,40.5,-2.0,9.6,-24.2,23.2,55,55,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-11.1,-0.9,76,76,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,50.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.27 PM,5m 1.4s,301.4,39.96143759,-106.21627944,22.6,129.6,73.5,8151,23.8,47.1,-20.1,45.2,12.1,40.5,-2.7,9.6,-27.7,23.3,40.5,40.5,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-11,-0.9,61.2,61.2,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,47.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.38 PM,5m 1.5s,301.5,39.96142906,-106.2162733,22.6,129.6,75.1,8151,23.9,47.1,-19.0,45.2,13.4,40.5,-2.9,9.6,-31.4,24.9,25.6,25.6,P-GPS,Other,Takeoff (RC Assisted),17,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.9,-0.8,46.4,46.4,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,44.3,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.48 PM,5m 1.6s,301.6,39.96142165,-106.21626571,23.0,129.6,76.4,8151,23.7,47.1,-17.7,45.2,15.2,40.5,-3.6,9.6,-33.5,25.7,11.4,11.4,P-GPS,Other,Takeoff (RC Assisted),17,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.9,-0.7,31.3,31.3,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,41.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.58 PM,5m 1.7s,301.7,39.96141465,-106.21625673,23.3,129.6,78.1,8151,23.9,47.1,-15.7,45.2,16.3,40.5,-3.8,9.6,-34.9,25.3,-2.1,357.9,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.8,-0.7,16.9,16.9,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.864,2762,4455,21.748,False,3.794,3.81,3.793,3.803,3.827,3.786,0.246,False,False,52.258,109.3,74.8,109.3,414,10,2,22,15,1762.1,5.47,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,40.0,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:04:26.68 PM,5m 1.8s,301.8,39.96140929,-106.21624872,23.6,129.6,80.1,8152,22.3,47.1,-13.4,45.2,17.0,40.5,-4.0,9.6,-36.7,25.1,-16,344,P-GPS,Other,Takeoff (RC Assisted),15,5,True,,Inspire 1,False,False,,Smart,RC,False,True,False,,Other (192),True,,False,False,False,False,True,False,False,False,False,False,0,Follow Yaw,-10.8,-0.7,16.9,16.9,False,False,False,False,False,True,,True,Normal,,,1684,1684,1684,364,1,False,False,False,False,False,0,False,False,False,False,62,22.371,2762,4455,21.828,False,3.733,3.703,3.711,3.728,3.773,3.692,0.246,False,False,45.758,109.3,74.8,109.3,414,1,2,20,15,1762.1,5.45,,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,38.8,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
